audio-00001.wav|sʌɭotkʲix sni v mistsi spɑf. kʌɭektsija morsʲkʲix vuzɭif mistra krɑpsa. oɡʌ, tsi nitutʃʲkʲɪ tut ne mɑjɛ butʲɪ.
audio-00002.wav|nidʌumkovʌtʲij ravɭik ne zrivnɑjɛtʲsʲʌ zɛ vʲiɕim ɡuptʃʲɑsʲtʲim moskʌm.
audio-00003.wav|ɑɭi tsɛ kɭɑsna idʲeja, skvidvɑrdʲi! rɑʒʌj, ɕo tʲi stɑvʲiʃ krɑsʲni krɑps na pʲerʃy mistsy!
audio-00004.wav|"ne xvʲiɭu""jtʲisʲʌ, ja nɑftʃʲif jovʌ fsʲovʌ, ɕo znɑf sɑm."
audio-00005.wav|"ɑɭi, misʲtʲir ɑkrʌps, mʲi zi skvidvɑrdʌm ɕe ne nʌpratsu""vʌɭisʲʌ. prɑvda, skvidvɑrdʲi?"
audio-00006.wav|ja v nix nʌfʃykʌrni ʃtɑnɪ!
audio-00007.wav|pʌtʃʲnimʌ, vdʲixnemʌ, ɭitɑju tsovʌ krɑba!
audio-00008.wav|vʲibɑtʃʲtʲi, mʲisʲtʲir krɑps i mʲisʲtʲir spɑf, nʌsʌɭodʒujtʲisʲ pʌbatʃʲennʌm!
audio-00009.wav|u kʌroptsi prʲivʲitʲ! na sxodʌx prʲivʲitʲ! u tsomu smitti prʲivʲitʲ!
audio-00010.wav|odʒy, koɭɪ vʲi prʲijdʲetʲi nastupnʌvʌ rɑzu.
audio-00011.wav|vitʲsʲ, kvitvɑrdʲi! bɑtʃʲu, tʲi ɡrɑjɛʒ zɛ mʌrsʲkʲimʲɪ mʌnstrɑmʲɪ. jak tobi mij buɭbaʃkovʲij zʌʌpɑrk?
audio-00012.wav|tʲi totʃʲnʌ ne dzvoniv ɡʌriʃku? ɑɭɭʌ? ɑɭɭʌ? pʌɡɑnij sʲiɡnʌɭ. ʒʌdnovʌ ɡʌriʃka.
audio-00013.wav|ja nijak ne moʒu pʲirʲestʌtʲɪ ɡrʲisʲtʲɪ nifti!
audio-00014.wav|vʲibɑtʃʲ, ɕo tɑk vʲijʃɭʌ, tʃʲɑmi. moʒytʲi i na misʲtʲir krɑps, ɑɭi mʲi mʌʒɛmʌ butʲɪ druʑɑmʲɪ.
audio-00015.wav|ɕo tsɛ zɑ mistsy? i tʃʲomu vʲi tut?
audio-00016.wav|patriku, ja ne moʒu vidutʃʲitʲisʲ ɡrʲisʲtʲɪ nixti!
audio-00017.wav|"ɛmɛm, patrʲiku, sɑmʲi tɑk, ja ikrɑtkɔjɪ ujavɭʌf rukɑvʲiʃnu vaʑnennu""!"
audio-00018.wav|stij! zatʃʲekʌj mɑɭi! pʌprɑfsʲʌ!
audio-00019.wav|proʃu vɑs, vijdʲi! vʲi zipsujtʲi vraʒɛnnʌ pro krɑsnij ɡrɑf!
audio-00020.wav|ɕo ʒɛ, jakɕʌ patrik krɑɕi, jak skvidvɑrt, tʲi mik bʲi butʲɪ krɑɕi, jak patrik.
audio-00021.wav|nu, ɕo, vʲi jaki? ɡʌtujtʲisʲʌ do boju!
audio-00022.wav|ɭuji! o, dʲe tʲi sxʌvɑfsʲʌ! xʌroʃyj rʌbɭʌtʃʲok! ɭuji! ni, ni, ni!
audio-00023.wav|"tsɛ ne tɑk! ja znɑju vʲisoku kuxnu""! ja jakʌsʲ zrobʲif krɑp zɛ burɡʲir zɛ trʲoma buɭotʃʲkʌmʲɪ."
audio-00024.wav|a koɭɪ vin prʲixʌdʲitʲ do tsɑmʲɪ, to mɑjʒy nitʃʲovʌ ne pamɑtʌjɛ. druʒa, tobi vʒɛ krɑɕi? rʌskɑʒɪ, ɕo tʲi pʌmatɑjɛʃ.
audio-00025.wav|ɑɭi jak ʒɛ krabzburɡʲir!
audio-00026.wav|ɑx, xvɑnɪ! moji sximotʃʲkʲɪ!
audio-00027.wav|"ne xvʲiɭu""jtʲisʲʌ, mʲisʲtʲir krɑps, ja nastupɭu"" nʌɡɭoju u vɑʃu spɑɭnu""."
audio-00028.wav|zazɑrnu pro fsʲɑkʲij vʲipadok ʌoʌ, jaka ɡarnenka ʌoʌ, o pivnitʃʲnij kʌraɡɑp
audio-00029.wav|"i ɭovʲɪ kviɭu""!"
audio-00030.wav|tɑk, mʲisʲtʲir krɑp zupʲirʲet! i zabudʲtʲi pro kɭip! niʒ do pʌmʲiji! tiɭkʲɪ pʌmʲiji!
audio-00031.wav|patriku tsɛ buf ɭiʃy rʌbot. xux, a ja pʌdumʌf, ɕo mʲi u xaɭepi.
audio-00032.wav|mʲisʲtʲir krɑps! ɕo zɛ vɑmʲɪ? oxʌ, rʌzmovɭʌjtʲi ʑimnoju!
audio-00033.wav|tɑk dʌvirtsy mʲeni. o, jak! a tvoji pʌduʃkʲɪ nabʲiti ʒakɑmʲɪ, a fudboɭka f tʲebʲi nʌpʲivorʲitʲ!
audio-00034.wav|xiba dvʲeri buɭɪ prʲitʃʲinini? a ɕo, jak ɡrʌbiʒnik tɑm?
audio-00035.wav|patriku, prostʌ zaspokʌjsʲʌ, ɡɭibokʌ vdʲixnɪ i viddʌj mʲeni ɡʌɭovu!
audio-00036.wav|"ja ɕe stsiɭijsʲʌ. ura! dʲakuju, ɭikɑrʲu""!"
audio-00037.wav|ja druɡʲi krɑp zɛ burɡʲerʌm pʌtʃʲɑstuju, bo zɑvʒdʲɪ nim vin vɭɑsʌ tɑk smakujɛ. tsɛ tobi, patriku.
audio-00038.wav|odʒy, prʲijʃʌf tʃʲɑs aktʲivnix dij! ja mɑju dʌpomʌktʲɪ druɡu! ja zmuʃu zamofknutʲɪ koʒyn zvinʌtʃʲok u tsomu misti! pʌtʃʲinɑjɛmʌ!
audio-00039.wav|nu ot, ja zdumʌf. zʌstʌsujɛmʌ ʒorstki mʲitodʲɪ.
audio-00040.wav|"tɑ ɭu""bʲitʲ ajeʃnu""? ʒɑx! zrʌzumif!"
audio-00041.wav|mʲisʲtʲir krɑps, vʲizovu nɑsu!
audio-00042.wav|ja zbʲirɑfsʲʌ zapʲitʌtʲɪ tʲe sɑmʲi!
audio-00043.wav|"dʌbrovʌ dnɑ, mʲisʲtʲets pɑvɭ. mʲisʲtʲets krɑps prosʲiv dʌpomʌktʲɪ zɛ bʲiskʌʃtovnʌju vʲitʃʲerʲu""."
audio-00044.wav|ʌoʌ, odʒy f tʃʲomusʲ. ja nitʃʲovʌ ɡʲenkʲij, tɑk?
audio-00045.wav|dʌmʌvʲiɭisʲ, mʲisʲtʲir krɑps. mirʌs na zamok!
audio-00046.wav|ʌoʌʌ! ʌtrɑzu vʲidnʌ, tʲiskika tʃʲoɡʌsʲ krutʌ! zɛ ɡriɭɑmʲɪ pʌrʲisʲʌ!
audio-00047.wav|ja zabʲeru jiji zɛ kvidvɑrdʲi. dɑj mʲeni, tʲi mɑjɛʃ ʌbijnʌtʲɪ mʲeni?
audio-00048.wav|ja vʲimknu trʲivoɡu. ɡodi pʌruʃytʲɪ zakonu!
audio-00049.wav|parɑʃutʲɪ mixurʲɪ. osʲ vona! trʲi smʲirtʲeɭni vʲiprʌbuvʌnnʌ!
